,dataset_id,prompt,prompt_type,prompt_id,max_disagreement_less_0.3,max_disagreement_less_0.35,max_disagreement_less_0.4,max_disagreement_less_0.45,max_disagreement_less_0.5,v1_max_disagreement_less_0.45
1439,tifa_240,a red bricked building with a green door and graffiti,Gecko(R),1439,True,True,True,True,True,True
1440,tifa_207,two dogs in a grassy field with one dog holding an orange disc,Gecko(R),1440,False,True,True,True,True,True
1441,posescript_216,"The human's legs and feet are angled towards the left of the human. The human is leaning downwards and their torso is slanted towards the right. The human's arms are both bent, clinging together, and to the right of their torso as well. The human's head is facing the left.",Gecko(R),1441,False,False,False,False,False,False
1442,whoops_258,A metal soccer ball,Gecko(R),1442,False,False,False,False,False,False
1443,posescript_22,"left leg straight, right leg bent back, right arm angled down and back, left arm bent forward, head slightly left and down",Gecko(R),1443,False,False,False,False,False,False
1444,countbench_84,Garbage design concept with four square compositions of flat waste recycling and cleaning images and pictograms vector illustration,Gecko(R),1444,False,False,False,False,False,False
1445,whoops_430,The Statue of Liberty next to The Eiffel Tower,Gecko(R),1445,False,False,False,False,False,False
1446,countbench_241,"""IMAX - Chandler Metal Flower Vases - Set of 3 - This set of three galvanized flower vases feature a cage like design that gives a shabby chic look to any room. Item Dimensions: (12.25-14.5-16.5""""h x 10.25-11.5-12.5""""w x 10.25-11.5-12.5"""")""",Gecko(R),1446,False,True,True,True,True,True
1447,whoops_98,The Leaning Tower of Pisa is standing straight,Gecko(R),1447,False,False,False,False,False,False
1448,drawtext_87,"a giant shoe, with the caption 'shoe for hokey pokey'",Gecko(R),1448,True,True,True,True,True,True
1449,countbench_367,bluezoo - Pack of five boys+ white tip striped socks,Gecko(R),1449,False,False,True,True,True,True
1450,stanford_paragraph_25,Two women sit on a scooter. The women wear helmets on their heads. The woman in back wears a pair of shorts. The woman in front wears black pants. Two little dogs sit in between the women. The dogs are brown and white. The scooter is on a sidewalk. There are other scooters on the road. There are poles by the road. There are plants by the road. There are buildings in the distance.,Gecko(R),1450,False,False,False,False,False,False
1451,posescript_384,standing on right leg left leg up and knee bent foot is at knee level of right leg both arms up and elbows bent,Gecko(R),1451,False,False,False,False,True,False
1452,stanford_paragraph_14,A large swimming pool is free of people swimming. The light blue pool is decorated on the bottom with three blue triangles and a curvy stripe. People stand around the pool by a few white tents set up on the far end of the pool. A set of stairs leads into the pool. The stairs have a metal railing.,Gecko(R),1452,False,False,False,True,True,True
1453,tifa_997,giraffes are grazing in a field of grass,Gecko(R),1453,False,False,True,True,True,True
1454,whoops_396,A mostly whole pomegranate inside a corked glass bottle,Gecko(R),1454,False,False,False,False,False,False
1455,tifa_39,a small bird sits on top of a book page,Gecko(R),1455,True,True,True,True,True,True
1456,drawtext_153,"studio shot, word 'wow' in script made from rainbow colored fur, in a furry frame, white background, centered",Gecko(R),1456,False,False,False,False,False,False
1457,drawtext_130,a plate of spicy food with the word 'spicy' written in flowing cursive,Gecko(R),1457,False,True,True,True,True,True
1458,tifa_1198,two small clocks sit behind a glass window,Gecko(R),1458,False,False,True,True,True,True
1459,tifa_17,a glass vase with some flowers coming out of it,Gecko(R),1459,True,True,True,True,True,True
1460,tifa_113,little kids in a barn petting a sheep in a stall,Gecko(R),1460,False,True,True,True,True,True
1461,countbench_356,three Gautama Buddah ceramic figurines,Gecko(R),1461,False,False,False,False,True,False
1462,posescript_43,legs apart and bent at knee left arm bent at elbow and hand touching face right arm also bent and hand near forehead,Gecko(R),1462,False,False,False,False,False,False
1463,drawtext_72,"Topographical letters Contour made of a layered paper, muted pastel colors",Gecko(R),1463,False,False,False,False,False,False
1464,drawtext_168,"a photo of a prison cell with a window and a view of the ocean, and the word 'freedom' painted on the glass",Gecko(R),1464,False,True,True,True,True,True
1465,whoops_56,"El Castillo, A Mayan temple is in the desert.",Gecko(R),1465,False,False,False,False,False,False
1466,tifa_874,a small black bear is walking through the woods,Gecko(R),1466,True,True,True,True,True,True
1467,posescript_296,"This person is standing, slightly bending their body to the right. The hands are placed on the abdominal region.",Gecko(R),1467,False,False,False,False,False,False
1468,localized_narratives_253,"In the foreground, I can see some text, a white colored dog sitting on some object. And I can see a chair and a table with some objects. In the background, I can see a metal fence, metal poles, wires, buildings, plants and the sky.",Gecko(R),1468,False,False,False,True,True,True
1469,drawtext_129,a minimalistic version of a forest with a sign saying 'help the forest' in the foreground,Gecko(R),1469,False,False,False,False,False,False
1470,drawtext_158,3-d word 'bricks' with brick texture made from real bricks,Gecko(R),1470,True,True,True,True,True,True
1471,tifa_665,a day time view of a narrow street in a city,Gecko(R),1471,False,True,True,True,True,True
1472,tifa_398,a skateboarder rolling across a thin plank on two wheels,Gecko(R),1472,False,False,False,False,True,False
1473,tifa_1370,ornate victorian style furnishings and decor in a bedroom,Gecko(R),1473,False,True,True,True,True,True
1474,tifa_849,a small boy in a striped shirt eating something,Gecko(R),1474,True,True,True,True,True,True
1475,tifa_1333,a large white airplane parked in a stationary position,Gecko(R),1475,True,True,True,True,True,True
1476,stanford_paragraph_78,This picture was taken in the daytime outside near a large mountain. The mountain is high and made of rocks. The mountain is solid and covers the full background behind the building. The building has a steeple. The building is made of cement and is tall. The tall building has a black and white clock in each side on top. There are two visible clocks.,Gecko(R),1476,True,True,True,True,True,True
1477,tifa_1130,"corner of broadway, west 32nd street, and korea way",Gecko(R),1477,False,False,False,False,False,False
1478,drawtext_161,"3-d letter R made from thin lines connected with dots, white background.",Gecko(R),1478,False,False,False,False,True,False
1479,tifa_483,there is a long hot dog that has toppings on it,Gecko(R),1479,True,True,True,True,True,True
1480,whoops_174,A dice with the numeral five on two sides,Gecko(R),1480,False,False,False,False,True,False
1481,tifa_1093,a wooden park bench with a statue of a chicken under it,Gecko(R),1481,False,False,False,False,True,False
1482,tifa_421,a wooden dining table adorned with many kinds of food,Gecko(R),1482,True,True,True,True,True,True
1483,tifa_1005,a lit up clock is on a tall tower,Gecko(R),1483,True,True,True,True,True,True
1484,whoops_134,A chair is made out of cactus spines.,Gecko(R),1484,False,False,False,False,False,False
1485,stanford_paragraph_267,The broccoli on the plate is very green in color. The broccoli as well as some yellow beans are in a sauce. The sauce on the plate is very light in color. The plate is a big Square plate.,Gecko(R),1485,True,True,True,True,True,True
1486,countbench_28,five books the power of five 5 books set anthony horowitz collection,Gecko(R),1486,False,False,False,False,False,False
1487,countbench_52,SDCC 2012: Agent M poses with the eight Iron Man Armors,Gecko(R),1487,False,False,False,False,False,False
1488,localized_narratives_128,"In this picture I can see a face mask made with Lego pieces, and there is dark background.",Gecko(R),1488,False,False,False,False,False,False
1489,diffusiondb_129,"vehicle flying through a cyberpunk city 4 k, hyper detailed photograph",Gecko(R),1489,False,False,False,False,False,False
1490,drawtext_9,"intricate and highly detailed white paper cut out art of a word 'SNOW', a storybook illustration, paper cut out, standing in a grotto, made out of white paper, loss of inner self, opening door, hides in the shadows of trees, lithograph, a painting of white silver",Gecko(R),1490,False,False,False,False,False,False
1491,tifa_862,a large group of zebra standing in the grass,Gecko(R),1491,True,True,True,True,True,True
1492,stanford_paragraph_455,"A crowd of people stand on a wet and sandy beach. There are men, women and children in the crowd. There are many buildings off in the distance. The sky above the beach is gray and blue.",Gecko(R),1492,True,True,True,True,True,True
1493,countbench_470,Realistic perspective view vector of a wooden dining table and two chairs.,Gecko(R),1493,False,False,False,False,True,False
1494,localized_narratives_453,This image is taken indoors. In this image we can see wooden hand railings.,Gecko(R),1494,True,True,True,True,True,True
1495,whoops_155,A man rests his head on a stone pillow,Gecko(R),1495,False,False,False,False,False,False
1496,tifa_701,a man plays tennis in front of a large audience,Gecko(R),1496,True,True,True,True,True,True
1497,tifa_1338,little tedy bear attached to the dashboard of the car,Gecko(R),1497,False,False,False,True,True,True
1498,tifa_1059,a large air plane on a terminal,Gecko(R),1498,False,False,False,True,True,True
1499,posescript_72,legs spread far apart left arm down and arm bent across left thigh right arm up at shoulder level,Gecko(R),1499,False,False,False,False,True,False
1500,posescript_248,"The human is sitting down with their knees curled in towards their torso. The arms of the human are held far outwards towards the ground, the human is looking straight down at their waist.",Gecko(R),1500,False,False,False,False,False,False
1501,tifa_559,a cow that is leaning under a metal wall,Gecko(R),1501,True,True,True,True,True,True
